파일어종,전처리,산지,date,기온 평균,수온 평균,풍속 평균
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,제주도,2021-05-01,17.9,17.6,4.1
갈치,냉,제주도,2021-05-01,17.9,17.6,4.1
갈치,냉,제주도,2021-05-01,17.9,17.6,4.1
갈치,냉,제주도,2021-05-01,17.9,17.6,4.1
갈치,냉,제주도,2021-05-01,17.9,17.6,4.1
갈치,냉,제주도,2021-05-01,17.9,17.6,4.1
갈치,냉,제주도,2021-05-01,17.9,17.6,4.1
갈치,냉,제주도,2021-05-01,17.9,17.6,4.1
갈치,냉,제주도,2021-05-01,17.9,17.6,4.1
갈치,냉,제주도,2021-05-01,17.9,17.6,4.1
갈치,선,군산,2021-06-01,21.6,20.5,2.4
갈치,선,안흥,2021-06-01,19.4,16.3,1.8
갈치,선,안흥,2021-06-01,19.4,16.3,1.8
갈치,선,안흥,2021-06-01,19.4,16.3,1.8
갈치,선,안흥,2021-06-01,19.4,16.3,1.8
갈치,선,안흥,2021-06-01,19.4,16.3,1.8
갈치,선,안흥,2021-06-01,19.4,16.3,1.8
갈치,선,안흥,2021-06-01,19.4,16.3,1.8
갈치,선,안흥,2021-06-01,19.4,16.3,1.8
갈치,선,군산,2021-06-01,21.6,20.5,2.4
갈치,선,안흥,2021-06-01,19.4,16.3,1.8
갈치,선,안흥,2021-06-01,19.4,16.3,1.8
갈치,선,군산,2021-06-01,21.6,20.5,2.4
갈치,냉,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-06-01,22.1,20.3,2.9
갈치,냉,제주도,2021-06-01,22.1,20.3,2.9
갈치,냉,제주도,2021-06-01,22.1,20.3,2.9
갈치,냉,제주도,2021-06-01,22.1,20.3,2.9
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,안흥,2021-07-01,24.7,20.9,1.8
갈치,선,통영,2021-07-01,26.2,23.7,2.2
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,제주도,2021-07-01,26.7,24.7,3.7
갈치,냉,제주도,2021-07-01,26.7,24.7,3.7
갈치,냉,제주도,2021-07-01,26.7,24.7,3.7
갈치,선,군산,2021-08-01,25.9,26.7,3.0
갈치,선,안흥,2021-08-01,24.7,23.6,2.2
갈치,선,군산,2021-08-01,25.9,26.7,3.0
갈치,선,군산,2021-08-01,25.9,26.7,3.0
갈치,선,군산,2021-08-01,25.9,26.7,3.0
갈치,선,군산,2021-08-01,25.9,26.7,3.0
갈치,선,안흥,2021-08-01,24.7,23.6,2.2
갈치,선,군산,2021-08-01,25.9,26.7,3.0
갈치,선,군산,2021-08-01,25.9,26.7,3.0
갈치,선,군산,2021-08-01,25.9,26.7,3.0
갈치,선,군산,2021-08-01,25.9,26.7,3.0
갈치,선,제주도,2021-08-01,26.6,25.7,3.0
갈치,선,제주도,2021-08-01,26.6,25.7,3.0
갈치,선,제주도,2021-08-01,26.6,25.7,3.0
갈치,선,제주도,2021-08-01,26.6,25.7,3.0
갈치,선,제주도,2021-08-01,26.6,25.7,3.0
갈치,선,제주도,2021-08-01,26.6,25.7,3.0
갈치,선,제주도,2021-08-01,26.6,25.7,3.0
갈치,선,제주도,2021-08-01,26.6,25.7,3.0
갈치,선,제주도,2021-08-01,26.6,25.7,3.0
갈치,선,제주도,2021-08-01,26.6,25.7,3.0
갈치,선,제주도,2021-08-01,26.6,25.7,3.0
갈치,선,제주도,2021-08-01,26.6,25.7,3.0
갈치,선,제주도,2021-08-01,26.6,25.7,3.0
갈치,선,제주도,2021-08-01,26.6,25.7,3.0
갈치,선,제주도,2021-08-01,26.6,25.7,3.0
갈치,선,제주도,2021-08-01,26.6,25.7,3.0
갈치,선,제주도,2021-08-01,26.6,25.7,3.0
갈치,선,제주도,2021-08-01,26.6,25.7,3.0
갈치,선,제주도,2021-08-01,26.6,25.7,3.0
갈치,선,제주도,2021-08-01,26.6,25.7,3.0
갈치,선,제주도,2021-08-01,26.6,25.7,3.0
갈치,선,제주도,2021-08-01,26.6,25.7,3.0
갈치,선,제주도,2021-08-01,26.6,25.7,3.0
갈치,선,제주도,2021-08-01,26.6,25.7,3.0
갈치,선,제주도,2021-08-01,26.6,25.7,3.0
갈치,선,제주도,2021-08-01,26.6,25.7,3.0
갈치,선,제주도,2021-08-01,26.6,25.7,3.0
갈치,선,제주도,2021-08-01,26.6,25.7,3.0
갈치,선,제주도,2021-08-01,26.6,25.7,3.0
